Data
ROI#,average ROI size,average localizer mask size,inter-subject overlap,Subject#1[1],Subject#1[2],Subject#1[3],Subject#2[1],Subject#2[2],Subject#2[3],Subject#3[1],Subject#3[2],Subject#3[3],Subject#4[1],Subject#4[2],Subject#4[3],Subject#5[1],Subject#5[2],Subject#5[3],Subject#6[1],Subject#6[2],Subject#6[3],Subject#7[1],Subject#7[2],Subject#7[3],Subject#8[1],Subject#8[2],Subject#8[3],Subject#9[1],Subject#9[2],Subject#9[3],Subject#10[1],Subject#10[2],Subject#10[3],Subject#11[1],Subject#11[2],Subject#11[3],Subject#12[1],Subject#12[2],Subject#12[3]
1,2948,50,1.000000,0.937604,0.991935,-0.054331,1.067560,1.294682,-0.227122,0.703433,0.497801,0.205632,2.119644,1.863775,0.255869,1.272002,1.377639,-0.105637,1.018426,0.868206,0.150220,0.257125,0.366747,-0.109622,2.151588,2.301501,-0.149913,1.502665,1.326849,0.175816,1.395930,1.425632,-0.029702,1.966841,2.114427,-0.147586,1.807913,1.934365,-0.126452
2,1627,50,1.000000,0.716686,0.696817,0.019869,0.966404,1.099853,-0.133449,0.729516,0.642592,0.086925,1.275341,1.144950,0.130391,0.601619,0.790221,-0.188602,1.697798,1.467407,0.230391,0.130921,0.239504,-0.108583,1.390866,1.301993,0.088874,1.325593,0.989543,0.336050,1.317912,1.286043,0.031869,0.934038,0.890292,0.043746,1.599177,1.498539,0.100637
3,644,50,1.000000,0.422465,0.392266,0.030198,0.824573,0.843720,-0.019147,0.026634,-0.023576,0.050210,1.339524,1.244236,0.095288,0.513166,0.490894,0.022272,0.661458,0.626355,0.035103,0.032915,-0.025685,0.058599,0.179082,0.153392,0.025690,0.106953,-0.109463,0.216417,0.253506,0.239253,0.014253,0.505711,0.288769,0.216943,1.734652,1.532750,0.201901
4,743,50,1.000000,1.504738,1.550199,-0.045461,2.451240,2.932490,-0.481250,0.420087,0.365553,0.054533,2.080750,1.624751,0.455999,0.612315,0.750165,-0.137849,1.615589,1.560493,0.055096,1.365486,1.449194,-0.083707,1.469100,1.639175,-0.170075,2.477003,1.891285,0.585718,4.803997,4.924662,-0.120665,3.311330,3.366027,-0.054697,1.467267,1.532856,-0.065589
5,462,50,1.000000,1.939726,1.909015,0.030711,0.692042,0.987619,-0.295577,0.371405,0.254235,0.117169,1.070921,0.802920,0.268001,1.306202,1.523603,-0.217401,1.797552,1.672736,0.124816,1.144782,1.087120,0.057663,0.704879,1.124632,-0.419753,0.472433,0.338138,0.134294,2.410423,2.626599,-0.216176,1.434647,1.534308,-0.099661,2.508350,2.547442,-0.039092
6,370,50,1.000000,2.218711,2.029928,0.188783,1.235739,1.375238,-0.139499,0.442917,0.365490,0.077426,2.554800,1.699049,0.855751,2.869350,2.500283,0.369066,2.803702,2.767756,0.035945,1.253591,1.417688,-0.164097,1.923378,1.881330,0.042048,2.228917,1.839269,0.389648,2.044682,1.959343,0.085339,1.786855,1.814540,-0.027686,1.920465,2.013927,-0.093463

Weights
ROI#,Subject#1,Subject#2,Subject#3,Subject#4,Subject#5,Subject#6,Subject#7,Subject#8,Subject#9,Subject#10,Subject#11,Subject#12
1,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
3,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
4,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
6,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000

quality control (localizer mask sizes)
Subject#,Session/Partition#,filename,ROI#1,ROI#2,ROI#3,ROI#4,ROI#5,ROI#6
1,1,/users/evelina9/more_evelina_files/MEGADATA/152_KAN_RHnonlit_01/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
2,1,/users/evelina9/more_evelina_files/MEGADATA/138_KAN_RHnonlit_02/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
3,1,/users/evelina9/more_evelina_files/MEGADATA/136_KAN_RHnonlit_03/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
4,1,/users/evelina9/more_evelina_files/MEGADATA/194_KAN_RHnonlit_04/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
5,1,/users/evelina9/more_evelina_files/MEGADATA/097_KAN_RHnonlit_05/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
6,1,/users/evelina9/more_evelina_files/MEGADATA/135_KAN_RHnonlit_06/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
7,1,/users/evelina9/more_evelina_files/MEGADATA/197_KAN_RHnonlit_07/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
8,1,/users/evelina9/more_evelina_files/MEGADATA/198_KAN_RHnonlit_08/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
9,1,/users/evelina9/more_evelina_files/MEGADATA/018_KAN_RHnonlit_09/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
10,1,/users/evelina9/more_evelina_files/MEGADATA/049_KAN_RHnonlit_10/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
11,1,/users/evelina9/more_evelina_files/MEGADATA/201_KAN_RHnonlit_11/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
12,1,/users/evelina9/more_evelina_files/MEGADATA/175_KAN_RHnonlit_12/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
