subj,run,item,list,category,sentence,joke ending,nonjoke ending,displayed,response,RT,question onset,para conditions
KAN_RHnonlit_12,1,122,1,nonjoke,"If you're filthy rich, sending your kids to college is a wonderful", cleaner,luxury,"If you're filthy rich, sending your kids to college is a wonderful luxury.",,,6.000560045,1
KAN_RHnonlit_12,1,34,1,nonjoke,"He asked if I'd join him in a bowl of soup, but I told him we didn't have enough",room,change,"He asked if I'd join him in a bowl of soup, but I told him we didn't have enough change.",1,0.251045942,16.0113461,2
KAN_RHnonlit_12,1,39,1,joke,The best way to remove coffee stains from a white blouse is with,scissors,detergent,The best way to remove coffee stains from a white blouse is with scissors.,4,1.037876129,24.01328707,4
KAN_RHnonlit_12,1,6,1,nonjoke,Sunday is the day we bow our heads and,putt,rest,Sunday is the day we bow our heads and rest.,1,0.987685919,34.00734615,2
KAN_RHnonlit_12,1,69,1,joke,"When an irresistible force meets an immovable object, you get two very angry",women,entities,"When an irresistible force meets an immovable object, you get two very angry women.",3,1.4228971,44.001369,4
KAN_RHnonlit_12,1,82,1,nonjoke,"When it comes to keeping warm, nothing beats a thermal",brunette,parka,"When it comes to keeping warm, nothing beats a thermal parka.",1,0.853819132,54.01206207,2
KAN_RHnonlit_12,1,106,1,nonjoke,"Every time I wear my spring coat in the rain, it damages the",springs,fabric,"Every time I wear my spring coat in the rain, it damages the fabric.",1,0.770023823,64.00619221,2
KAN_RHnonlit_12,1,71,1,joke,Save the whales; start a,collection,coalition,Save the whales; start a collection.,2,1.205322981,72.00811911,3
KAN_RHnonlit_12,1,151,1,joke,One good turn gets most of the,blanket,profit,One good turn gets most of the blanket.,3,1.088037968,94.00507808,4
KAN_RHnonlit_12,1,84,1,nonjoke,"The convict told his cellmate how he'd blown all the money he stole on wine, women, and ",lawyers,crack,"The convict told his cellmate how he'd blown all the money he stole on wine, women, and crack.",1,0.853718996,104.0158432,2
KAN_RHnonlit_12,1,52,1,nonjoke,My wife did natural childbirth: no,makeup,anesthetic,My wife did natural childbirth: no anesthetic.,1,0.803507805,114.0098412,2
KAN_RHnonlit_12,1,118,1,nonjoke,Cocktails lounges are usually half lit to match the,patrons,setting,Cocktails lounges are usually half lit to match the setting.,1,0.652848959,122.011764,2
KAN_RHnonlit_12,1,115,1,joke,"In the game of golf, nothing counts as much as your",opponent,drives,"In the game of golf, nothing counts as much as your opponent.",2,1.188583136,142.016638,3
KAN_RHnonlit_12,1,57,1,joke,"Congress taxes our income, our property, and our",patience,purchases,"Congress taxes our income, our property, and our patience.",3,1.171911955,156.0115721,4
KAN_RHnonlit_12,1,91,1,joke,"If there's one thing that counts in business, its",bookkeepers,resources,"If there's one thing that counts in business, its bookkeepers.",3,1.088176012,168.0144742,4
KAN_RHnonlit_12,1,155,1,joke,The show had one act that was really offbeat: the,singer,clowns,The show had one act that was really offbeat: the singer.,2,0.92077589,180.0006201,3
KAN_RHnonlit_12,1,9,1,joke,"I asked the woman at the party if she remembered me from last year, and she said she never forgets a ",dress,name,"I asked the woman at the party if she remembered me from last year, and she said she never forgets a dress.",,,190.0114982,1
KAN_RHnonlit_12,1,54,1,nonjoke,The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little,finding,sightseeing,The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little sightseeing.,1,0.736666918,198.0133362,2
KAN_RHnonlit_12,1,117,1,joke,"All roads lead to Rome, and all detours lead to",profanity,somewhere,"All roads lead to Rome, and all detours lead to profanity.",4,1.171787977,206.0153501,4
KAN_RHnonlit_12,1,18,1,nonjoke,"When we watch a sexy movie, my wife leans over and breathes on my",glasses,collar,"When we watch a sexy movie, my wife leans over and breathes on my collar.",1,0.351565838,218.0014112,2
KAN_RHnonlit_12,1,96,1,nonjoke,"When the kid came into the store and asked for empty boxes, the owner gave him the",register,crate,"When the kid came into the store and asked for empty boxes, the owner gave him the crate.",1,1.188552856,232.0131662,2
