subj,run,item,list,category,sentence,joke ending,nonjoke ending,displayed,response,RT,question onset,para conditions
KAN_RHnonlit_05,2,40,2,joke,No patient should leave the hospital until he's strong enough to face the,cashier,outside,No patient should leave the hospital until he's strong enough to face the cashier.,2,0.786923885,6.002929926,3
KAN_RHnonlit_05,2,16,2,joke,Many a man's idea of a vacation is to rest quietly in the shade of a ,blonde,palm,Many a man's idea of a vacation is to rest quietly in the shade of a blonde.,3,1.48985219,14.0049758,4
KAN_RHnonlit_05,2,138,2,joke,Modern science is amazing: garbage is now being made into,movies,gasoline,Modern science is amazing: garbage is now being made into movies.,3,0.669651031,26.00790691,4
KAN_RHnonlit_05,2,151,2,nonjoke,One good turn gets most of the,blanket,profit,One good turn gets most of the profit.,2,0.502206087,38.01086187,3
KAN_RHnonlit_05,2,112,2,joke,The art museum just acquired an early Rembrandt; it's done in ,Crayola,charcoal,The art museum just acquired an early Rembrandt; it's done in Crayola.,1,0.35155797,46.01289201,2
KAN_RHnonlit_05,2,4,2,joke,I knew a streetwalker who was so exclusive she had an unlisted telephone,booth,line,I knew a streetwalker who was so exclusive she had an unlisted telephone booth.,1,1.975444078,56.00693989,2
KAN_RHnonlit_05,2,96,2,joke,"When the kid came into the store and asked for empty boxes, the owner gave him the",register,crate,"When the kid came into the store and asked for empty boxes, the owner gave him the register.",3,0.58596611,68.00994086,4
KAN_RHnonlit_05,2,46,2,joke,Arguments between couples are healthy; sometimes they even prevent,marriage,breakups,Arguments between couples are healthy; sometimes they even prevent marriage.,2,0.351613045,76.01190686,3
KAN_RHnonlit_05,2,144,2,joke,The difference between a dog and fox is about five,beers,degrees,The difference between a dog and fox is about five beers.,3,0.401849985,84.01386094,4
KAN_RHnonlit_05,2,97,2,nonjoke,"When I found out how much my wife spent on dresses last year, I dumped her and proposed to the",dressmaker,mistress,"When I found out how much my wife spent on dresses last year, I dumped her and proposed to the mistress.",1,1.523404121,94.00798583,2
KAN_RHnonlit_05,2,126,2,joke,My husband took the money we were saving to buy a new car and blew it all at the,laundry,tables,My husband took the money we were saving to buy a new car and blew it all at the laundry.,1,1.92522192,102.009933,2
