subj,run,item,list,category,sentence,joke ending,nonjoke ending,displayed,response,RT,question onset,para conditions
KAN_RHnonlit_07,2,52,2,joke,My wife did natural childbirth: no,makeup,anesthetic,My wife did natural childbirth: no makeup.,2,1.222069025,6.001703024,3
KAN_RHnonlit_07,2,5,2,nonjoke,She read so much about the bad effects of cigarettes she decided to give up the,reading,habit,She read so much about the bad effects of cigarettes she decided to give up the habit.,1,0.518985987,14.00361609,2
KAN_RHnonlit_07,2,54,2,joke,The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little,finding,sightseeing,The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little finding.,2,1.054649115,26.00656009,3
KAN_RHnonlit_07,2,118,2,joke,Cocktails lounges are usually half lit to match the,patrons,setting,Cocktails lounges are usually half lit to match the patrons.,2,0.318124056,38.00939798,3
KAN_RHnonlit_07,2,39,2,nonjoke,The best way to remove coffee stains from a white blouse is with,scissors,detergent,The best way to remove coffee stains from a white blouse is with detergent.,1,0.585809946,46.0113802,2
KAN_RHnonlit_07,2,10,2,joke,Nothing in the known universe travels faster than,gossip,radiation,Nothing in the known universe travels faster than gossip.,2,0.585912943,56.00542021,3
KAN_RHnonlit_07,2,90,2,joke,A vacation is the shortest distance between two,paychecks,locations,A vacation is the shortest distance between two paychecks.,2,1.104845047,68.00834203,3
KAN_RHnonlit_07,2,2,2,joke,"She went on a fourteen day diet, but she only lost two",weeks,ounces,"She went on a fourteen day diet, but she only lost two weeks.",2,1.506636143,76.01021504,3
KAN_RHnonlit_07,2,35,2,nonjoke,"Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their",nuptials,careers,"Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their careers.",1,0.820159912,84.01221919,2
KAN_RHnonlit_07,2,73,2,nonjoke,One thing that makes the world go round is,detours,greed,One thing that makes the world go round is greed.,1,0.468748093,94.006212,2
