subj,run,item,list,category,sentence,joke ending,nonjoke ending,displayed,response,RT,question onset,para conditions
KAN_RHnonlit_02,1,23,2,nonjoke,The curse of heavy drinking is that afterwards you get a huge,bar tab,headache,The curse of heavy drinking is that afterwards you get a huge headache.,1,1.316498041,6.008819103,2
KAN_RHnonlit_02,1,150,2,joke,One way to keep pornography away from teenagers is to put it in a,textbook,cabinet,One way to keep pornography away from teenagers is to put it in a textbook.,2,1.383280993,16.00780106,3
KAN_RHnonlit_02,1,152,2,joke,"Many things run in families, especially",noses,strength,"Many things run in families, especially noses.",2,1.383205891,24.00707316,3
KAN_RHnonlit_02,1,113,2,nonjoke,Some people's only culture is,bacteria,radio,Some people's only culture is radio.,1,1.033180952,34.00609899,2
KAN_RHnonlit_02,1,52,2,joke,My wife did natural childbirth: no,makeup,anesthetic,My wife did natural childbirth: no makeup.,2,1.149914026,44.00502515,3
KAN_RHnonlit_02,1,102,2,joke,We live in a lovely suburb; it's just two miles beyond our,income,town,We live in a lovely suburb; it's just two miles beyond our income.,2,0.499902964,54.00412202,3
KAN_RHnonlit_02,1,24,2,joke,"Where I'm from, the two most common elements are hydrogen and ",stupidity,nitrogen,"Where I'm from, the two most common elements are hydrogen and stupidity.",2,1.516415119,64.00312304,3
KAN_RHnonlit_02,1,29,2,nonjoke,My doctor has never violated his oath: the oath he took years ago to become a,millionaire,practitioner,My doctor has never violated his oath: the oath he took years ago to become a practitioner.,2,1.516539097,72.00224495,3
KAN_RHnonlit_02,1,97,2,nonjoke,"When I found out how much my wife spent on dresses last year, I dumped her and proposed to the",dressmaker,mistress,"When I found out how much my wife spent on dresses last year, I dumped her and proposed to the mistress.",2,1.733183146,94.00010395,3
KAN_RHnonlit_02,1,58,2,joke,The woman who has her husband eating out of her hand must save a lot of,dishwashing,heartbreak,The woman who has her husband eating out of her hand must save a lot of dishwashing.,3,0.983241081,104.015842,4
KAN_RHnonlit_02,1,41,2,nonjoke,His doctor recommended he stay flat on his back ever since he was hit by a ,steamroller,motorist,His doctor recommended he stay flat on his back ever since he was hit by a motorist.,1,0.6999259,114.014852,2
KAN_RHnonlit_02,1,21,2,nonjoke,"She told him he looked like a million, and she meant every",century,syllable,"She told him he looked like a million, and she meant every syllable.",,,122.0140121,1
KAN_RHnonlit_02,1,65,2,nonjoke,A good way to blow your mind is to smoke ,gunpowder,heroin,A good way to blow your mind is to smoke heroin.,2,0.36663413,142.012027,3
KAN_RHnonlit_02,1,147,2,nonjoke,"When we got divorced, my wife and I split the house; she got the",inside,kitchen,"When we got divorced, my wife and I split the house; she got the kitchen.",2,0.749889851,156.0106051,3
KAN_RHnonlit_02,1,63,2,nonjoke,"It's hard to raise a family nowadays, especially in the ",morning,country,"It's hard to raise a family nowadays, especially in the country.",1,0.916504145,168.00946,2
KAN_RHnonlit_02,1,105,2,nonjoke,The book that tells you where you can go on vacation is called a,checkbook,guidebook,The book that tells you where you can go on vacation is called a guidebook.,1,1.083136082,180.008291,2
KAN_RHnonlit_02,1,64,2,joke,The best way to stop an elephant from charging is to cut off its,credit,toes,The best way to stop an elephant from charging is to cut off its credit.,,,190.007236,1
KAN_RHnonlit_02,1,74,2,joke,He's planning an extended vacation; he hopes to spend three weeks on his,couch,sailboat,He's planning an extended vacation; he hopes to spend three weeks on his couch.,2,1.866487026,198.006418,3
KAN_RHnonlit_02,1,20,2,joke,"He told me he just bought a set of balloon tires, and I told him I didn't even know he owned a",balloon,truck,"He told me he just bought a set of balloon tires, and I told him I didn't even know he owned a balloon.",4,1.449830055,206.005702,4
KAN_RHnonlit_02,1,55,2,nonjoke,His wife sued for divorce and asked for custody of the,cash,cat,His wife sued for divorce and asked for custody of the cat.,1,0.983166933,218.0045121,2
KAN_RHnonlit_02,1,16,2,joke,Many a man's idea of a vacation is to rest quietly in the shade of a ,blonde,palm,Many a man's idea of a vacation is to rest quietly in the shade of a blonde.,1,1.566514015,232.0030761,2
KAN_RHnonlit_02,1,56,2,joke,"When you own an ice cream business, your favorite flavor is",aspirin,everything,"When you own an ice cream business, your favorite flavor is aspirin.",2,1.233185053,240.00231,3
KAN_RHnonlit_02,1,140,2,joke,You can keep your kids in hot water with ,dishes,rules,You can keep your kids in hot water with dishes.,1,1.933148146,248.001523,2
KAN_RHnonlit_02,1,69,2,nonjoke,"When an irresistible force meets an immovable object, you get two very angry",women,entities,"When an irresistible force meets an immovable object, you get two very angry entities.",3,1.79974699,256.00073,4
KAN_RHnonlit_02,1,18,2,joke,"When we watch a sexy movie, my wife leans over and breathes on my",glasses,collar,"When we watch a sexy movie, my wife leans over and breathes on my glasses.",4,0.89994216,276.015352,4
