Data
ROI#,average ROI size,average localizer mask size,inter-subject overlap,Subject#1[1],Subject#1[2],Subject#1[3],Subject#2[1],Subject#2[2],Subject#2[3],Subject#3[1],Subject#3[2],Subject#3[3],Subject#4[1],Subject#4[2],Subject#4[3],Subject#5[1],Subject#5[2],Subject#5[3],Subject#6[1],Subject#6[2],Subject#6[3],Subject#7[1],Subject#7[2],Subject#7[3],Subject#8[1],Subject#8[2],Subject#8[3],Subject#9[1],Subject#9[2],Subject#9[3],Subject#10[1],Subject#10[2],Subject#10[3],Subject#11[1],Subject#11[2],Subject#11[3],Subject#12[1],Subject#12[2],Subject#12[3]
1,2948,50,1.000000,0.440442,0.266795,0.173647,0.524519,0.641953,-0.117434,0.428373,0.351447,0.076925,1.073674,0.899771,0.173903,0.286452,0.309418,-0.022966,0.237079,0.047650,0.189429,-0.087786,-0.019112,-0.068674,0.555247,0.508852,0.046395,0.603043,0.570797,0.032245,0.526032,0.387312,0.138720,0.756647,0.961097,-0.204450,1.553800,1.395915,0.157885
2,1627,50,1.000000,0.467518,0.331165,0.136354,1.002173,1.144792,-0.142618,0.432836,0.214131,0.218705,1.645102,1.415552,0.229549,0.555915,0.590770,-0.034855,2.163786,1.809501,0.354285,-0.149313,0.081966,-0.231279,0.004121,0.081731,-0.077610,0.463103,0.371300,0.091803,0.321357,0.176204,0.145154,0.488881,0.549256,-0.060376,1.226036,1.255033,-0.028997
3,644,50,1.000000,0.107189,0.111539,-0.004350,0.295585,0.326490,-0.030905,0.074258,0.026549,0.047709,-0.012327,0.122707,-0.135034,0.079189,0.002656,0.076533,0.074145,-0.045365,0.119510,-0.225988,-0.185959,-0.040030,-0.135460,-0.187473,0.052013,-0.013046,-0.065955,0.052909,-0.025942,0.005237,-0.031179,-0.139469,-0.082574,-0.056895,0.630143,0.720483,-0.090340
4,743,50,1.000000,0.557840,0.401634,0.156206,1.031006,1.364130,-0.333124,0.858294,0.829067,0.029227,1.337457,1.034943,0.302514,0.725852,0.823500,-0.097648,0.559383,0.425887,0.133496,-0.110784,-0.102881,-0.007903,0.381848,0.274149,0.107699,1.911133,1.694186,0.216947,1.927839,1.863699,0.064139,1.126264,1.276250,-0.149986,1.014378,1.282013,-0.267635
5,462,50,1.000000,0.594022,0.489333,0.104689,0.447966,0.536208,-0.088242,0.342307,0.422286,-0.079979,0.007852,0.033098,-0.025246,0.524355,0.342818,0.181536,0.244091,0.190137,0.053954,0.087969,-0.023265,0.111234,0.329486,0.263672,0.065814,0.423387,0.354863,0.068525,1.290571,1.171570,0.119001,0.686271,0.907890,-0.221619,1.108624,1.054144,0.054480
6,370,50,1.000000,0.805267,0.944663,-0.139395,0.382380,0.471012,-0.088632,0.735912,0.680269,0.055643,1.810574,0.955328,0.855245,1.037131,0.892197,0.144934,1.468877,1.439894,0.028984,0.053207,0.340769,-0.287562,0.916268,0.897615,0.018653,0.781110,0.594389,0.186721,1.193300,1.112124,0.081176,1.066296,1.162046,-0.095749,1.500541,1.386646,0.113895

Weights
ROI#,Subject#1,Subject#2,Subject#3,Subject#4,Subject#5,Subject#6,Subject#7,Subject#8,Subject#9,Subject#10,Subject#11,Subject#12
1,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
3,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
4,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
6,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000

quality control (localizer mask sizes)
Subject#,Session/Partition#,filename,ROI#1,ROI#2,ROI#3,ROI#4,ROI#5,ROI#6
1,1,/users/evelina9/more_evelina_files/MEGADATA/152_KAN_RHnonlit_01/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
2,1,/users/evelina9/more_evelina_files/MEGADATA/138_KAN_RHnonlit_02/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
3,1,/users/evelina9/more_evelina_files/MEGADATA/136_KAN_RHnonlit_03/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
4,1,/users/evelina9/more_evelina_files/MEGADATA/194_KAN_RHnonlit_04/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
5,1,/users/evelina9/more_evelina_files/MEGADATA/097_KAN_RHnonlit_05/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
6,1,/users/evelina9/more_evelina_files/MEGADATA/135_KAN_RHnonlit_06/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
7,1,/users/evelina9/more_evelina_files/MEGADATA/197_KAN_RHnonlit_07/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
8,1,/users/evelina9/more_evelina_files/MEGADATA/198_KAN_RHnonlit_08/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
9,1,/users/evelina9/more_evelina_files/MEGADATA/018_KAN_RHnonlit_09/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
10,1,/users/evelina9/more_evelina_files/MEGADATA/049_KAN_RHnonlit_10/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
11,1,/users/evelina9/more_evelina_files/MEGADATA/201_KAN_RHnonlit_11/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
12,1,/users/evelina9/more_evelina_files/MEGADATA/175_KAN_RHnonlit_12/firstlevel_langlocSN/locT_0003_Nvoxels-ROI-level50.img,50,50,50,50,50,50
